,state_name,city_name,place,description_main,best_time,ideal_duration,latitude place,longitude place
4381,Tamil Nadu,Hogenakkal, Melagiri Hills ," After having seen the breathtaking falls, the next most attractive place of Hogenakkal are the Melagiri Hills. The Hills are a few km away and various trekking options upto the hill add to the thrill of finally seeing the ranges. "," Nov-Feb 
            ",2.0,12.1200274,77.7778683
4382,Tamil Nadu,Hogenakkal, Pennagram Village ," The village is about 20 km away from Hogenakkal. The village is famous for its weekly fair that it holds every month to attract tourists. The village is also know for its brightly colored giant terracotta statues, which are known as Aiyanars. "," Nov-Feb 
            ",2.0,12.1200274,77.7778683
4383,Tamil Nadu,Hogenakkal, Theerthamalai Temple ," Theerthamalai is a popular pilgrim centre close to Hogenakkal. One of its most popular destinations is the Theerthamalai temple. Lord Theerthagireeswar, a form of Lord Shiva is the worshipping deity. "," Nov-Feb 
            ",2.0,12.1200274,77.7778683
4384,Tamil Nadu,Hogenakkal, Hanuman Theertham Temple ," About 1 km off the main temple is a temple dedicated to Lord Hanuman, Hanuman Theertham. According to an old legend, in order to worship to Lord Shiva, Lord Ram sent Lord Hanuman to fetch water from the River Ganga. "," Nov-Feb 
            ",2.0,12.1200274,77.7778683
4385,Tamil Nadu,Mahabalipuram, Shore Temple ," Built during the 7th century, Shore Temple is one of the oldest South Indian temples constructed in the Dravidian style and depicts the royal taste of the Pallava dynasty. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4386,Tamil Nadu,Mahabalipuram, Mahabalipuram Beach ," Also known as Mamallapuram by locals, Mahabalipuram Beach is 58 km from Chennai city in Tamil Nadu. The beach lies on the shore of the Bay of Bengal and comprises some rock-cut sculptures. Â The scintillating beach has golden sand all along the stretch and is also famous for caves, massive rathas, chariots and temples. The surfers and swimming lovers are bound to have an amazing time at the beach. "," Nov-Feb 
            ",2.0,12.6165569,80.1948157
4387,Tamil Nadu,Mahabalipuram, Five Rathas ," The Five Rathas, also known as Panch Rathas, is a exemplary set of rock temples. They are excellent examples of the evolution of Dravidian style architecture. "," Nov-Feb 
            ",2.0,12.608951,80.18959009
4388,Tamil Nadu,Mahabalipuram, Arjuna's Penance ," The Arjuna's Penance is an enormous rock-cut relief, one of the largest in the whole world, situated in Mahabalipuram of Kanchipuram district, Tamil Nadu. "," Nov-Feb 
            ",2.0,12.6179087,80.1926969
4389,Tamil Nadu,Mahabalipuram, Alamparai Fort ," Situated about 50 km from Mahabalipuram near a village called Kadappakkam, Alamparai Fort is now mostly in ruins, however it is still a great place to visit. This fort, overlooking the sea is one of the most unknown historic places in Tamil Nadu. "," Nov-Feb 
            ",2.0,12.2659932,80.01013883
4390,Tamil Nadu,Mahabalipuram, Sadras ," Sadras is an exquisite beach resort that has taken full advantage of the beautiful landscape. The beaches that surround Mahabalipuram are beset by beautiful, green casuarinas groves. "," Nov-Feb 
            ",2.0,12.5246456,80.1608904
4391,Tamil Nadu,Mahabalipuram, Tiger Caves , Tiger's Caves is near the coastal village of Salurankuppam that is only 5 kilometers to the north of Mahabalipuram. This spectacular mandap contains a shrine that is solely dedicated to the wondrous goddess Durga. ," Nov-Feb 
            ",2.0,10.088947,76.9480345
4392,Tamil Nadu,Mahabalipuram, Crocodile Bank , The Crocodile Bank is located 14 kilometers from Mahabalipuram. It was established by herpetologist Romulus Whitaker in 1976. It holds a varied species of Indian and African alligators and crocodiles. ," Nov-Feb 
            ",2.0,12.74292665,80.23988322
4393,Tamil Nadu,Mahabalipuram, Kovalam Beach Chennai ," The village of Kovalam was once upon a time a small fishing village that was located 15 kilometers from Mahabalipuram. Today, that fishing village is still there, but has also expanded to become one of the most exotic and spectacular beach resorts in all of India. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4394,Tamil Nadu,Mahabalipuram, India Seashell Museum ," The newly built sea shell museum of Mahabalipuram is one of its kind in the country and the largest one in Asia. It is basically a repository of various kinds of sea shell kept with an aim to educate its visitors. There over over 40,000 different specimens of rare and unique shell in the place. "," Nov-Feb 
            ",2.0,12.6094296,80.1876686
4395,Tamil Nadu,Mahabalipuram, Descent Of The Ganges , Descent of the Ganges is a monument in Mahabalipuram dedicated to the legend of Goddess Ganga's descent to Earth. ," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4396,Tamil Nadu,Mahabalipuram, Krishna's Butter Ball , Krishna's butterball is a gigantic granite Boulder measuring 6 meters high and 5 meters wide and weighs over 250 tons. ," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4397,Tamil Nadu,Mahabalipuram, Krishna Cave Temple , Krishna Cave Temple is an open-air relief dedicated to the might of Lord Krishna. It was later enclosed within a mandap during Vijyanagar empire in 16th century. Various carvings in the monument depict the story of the Lord lifting mount Govardhan and of his frolicking with the milk maids. It is said to be the most poetic depiction of the famous legend. ," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4398,Tamil Nadu,Mahabalipuram, Varaha Cave Temple ," Varaha Cave Temple is an exquisite rock cut Hindu temple located in Mahabalipuram. Created during the reign of Narasimhavarman I Mahamalla, it is one of greatest examples of Pallava art. The temple dates back to the 7th century and bears a testimony to the ancient Vishwakarma Sthapathis. It houses an idol of Lord Vishnu in his Varaha form, a boar lifting Mother Earth. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4399,Tamil Nadu,Mahabalipuram, Mahishasuramardini Cave ," Mahishasura Mardini Cave temple, also known as Yampuri, is a rock-cut monument of Indian architecture, dating back to 7th century. There are two prominent carving featured in the temple? sanctum. A carving of Vishnu on the seven hooded serpent and another of Lord Durga on her lion while slaying demon Mahishasura. The cave also depict scenes of Puranas. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4400,Tamil Nadu,Mahabalipuram, Ganesh Ratha Temple ," A fine example of the of monolith Indian rock-cut architecture dating back to the late seventh century, the Ganesh Rath was built during the reign of Mahendravarman I. Initially, it was dedicated to Lord Shiva and housed a Shivalinga in the complex, but later on the Linga was removed, and now, Lord Ganesh is worshiped here. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4401,Tamil Nadu,Mahabalipuram, Sri Sthala Sayana Perumal Temple ," Constructed in a Dravidian style, Sthalasayana Perumal Temple also called Thirukadalmallai, is one of the 108 Divyadesam dedicated to Lord Vishnu. He is worshiped here as Sthalasayana Perumal with his consort Lakshmi as Nilamangai Thayar. Yearly festival of Bhoothatazhwar Avata festival is also celebrated here during the Tamil month of Aipasi (October_November). "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4402,Tamil Nadu,Mahabalipuram, Trimurti Cave ," Located near the northern hills of Mahabalipuram, Trimurti Cave is famous for its depiction of the Hindu Trinity - Brahma, Vishnu and Mahesh. Unlike the other cave temple built by Pallavas, this one does not have a pillared mandap but opens directly to the three shrines. Apart from that, a small shrine dedicated to Durga is also present, depicting the legend of her slaying demon Mahishasur. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4403,Tamil Nadu,Mahabalipuram, Sculpture Museum ," Sculpture Museum at Mahabalipuram, as the name suggests, houses sculptures depicting several Hindu mythological characters, gods and goddesses. An elaborate collection of over 3000 sculptures can be found here. The stone, wooden, brass and cement sculptures are intricately carved and bears the historic significance and legends. Various monolithic statues, Rathas, sculptured reliefs and miniatures can also be found. "," Nov-Feb 
            ",2.0,15.321674,76.4722527
4404,Tamil Nadu,Mahabalipuram, Olakkannesvara Temple ," Olakkannesvara Temple, also known as the Old Lighthouse, is a structural temple built in 8th century. The structure is made out of grey-white granite and has a shikar on the top. Owing to its location on a hillock, it provides a pleasing view of the town. The temple is dedicated to Lord Shiva, but the worship has been ceased after the 19th century. "," Nov-Feb 
            ",2.0,12.614924,80.1916726
4405,Tamil Nadu,Mahabalipuram, Mamallapuram Lighthouse ," Mamallapuram Lighthouse in Mahabalipuram has been open for public view since 2011. The circular masonry tower of the Lighthouse is made of natural stones and is fully functional since 1904. Climbing on the stones and atop the Lighthouse (yes, you are allowed to climb) can be a real treat. From the top, the view is capable of captivating its audience. "," Nov-Feb 
            ",2.0,12.615361,80.191784
4406,Tamil Nadu,Mahabalipuram, Wide Beach ," Located en route Mahabalipuram from Chennai, Wide Beach is a beautiful stretch of beach predominated by the fisher folks. The beach also has beautiful caves and rock sculptures on the shore. You can visit the beach to spend a day away from the pell mell of the city and watch the beautiful sunrise and sunset scenes. "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4407,Tamil Nadu,Mahabalipuram, Mamallapuram Dance Festival ," Mamallapuram Dance Festival is organised for around twenty days, in the town of Mahabalipuram, to celebrate the diverse forms of folk dance popular in different regions and cultures of India. A captivating stage is set before a stone sculpture range known as the â€˜Arjunaâ€™s Penance rock sculptureâ€™ for the festival.  "," Nov-Feb 
            ",2.0,12.6195981,80.1936497
4408,Tamil Nadu,Kanchipuram, Kamakshi Amman Temple ," Southern India is well-known for its cultural heritage, and the Kamakshi Amman Temple represents an important gem from the past.Â The Kamakshi Amman temple is one of the 51 Shakti Peethas, which are sacred shrines built around the falling body parts from the corpse of Goddess Sati from heaven.Â  "," Nov-Feb 
            ",2.0,12.8405896,79.70325404
4409,Tamil Nadu,Kanchipuram, Varadharaja Perumal Temple ," The marvelous Varadaraja Temple was built during the 10th century by the Vijayanagar kings. There is a big outer wall that covers or as the locals say, protect this fine temple. "," Nov-Feb 
            ",2.0,13.3207748,80.1169177
4410,Tamil Nadu,Kanchipuram, Devarajaswami Temple , The Devarajaswami Temple was constructed by the Vijaynagar kings. It is devoted to the Hindu god Lord Vishnu. There are ornamented engraved pillars that can be seen inside the temple. ," Nov-Feb 
            ",2.0,12.9647163,79.9839686
